,word,OA_frequency,NOA_frequency,oa_noa,expected_oa,expected_noa,chi_square,p_value,depletion_rate
12083,Bepridil,0,2,2,0.890645185866203,1.109354814133797,1.6056994110791034,0.20509738754846735,0.0
12084,Aporphines,3,6,9,4.007903336397914,4.992096663602086,0.456961961934106,0.49904723747039514,0.7485210465919663
12085,Marijuana Smoking,306,189,495,220.43468350188525,274.5653164981148,59.87907977299882,1.0086793678260992e-14,1.3881663045887376
12086,Luteolysis,4,8,12,5.343871115197218,6.656128884802782,0.609282615912141,0.43505804583673324,0.7485210465919663
12087,"Hernia, Obturator",4,2,6,2.671935557598609,3.328064442401391,1.1900681764287653,0.27531580472641726,1.4970420931839326
12088,Growth Differentiation Factors,8,5,13,5.78919370813032,7.21080629186968,1.5220987372420252,0.2173021678160787,1.381885009092861
12089,Capgras Syndrome,2,8,10,4.4532259293310155,5.5467740706689845,2.4364633713634913,0.11854322300049258,0.4491126279551798
12090,Operating Tables,5,5,10,4.4532259293310155,5.5467740706689845,0.12103211328862662,0.7279177643039056,1.1227815698879495
12091,Anisakiasis,4,13,17,7.570484079862726,9.429515920137275,3.035918263094036,0.08144045782296097,0.5283677975943292
12092,Body Fluids,105,144,249,110.88532564034227,138.11467435965773,0.5631530526001229,0.4529926121594764,0.9469242155681502
12093,Copyright,6,9,15,6.679838893996522,8.320161106003477,0.12473994537573685,0.7239494328663487,0.8982252559103596
12094,Plethysmography,56,83,139,61.89984041770111,77.10015958229889,1.0137958834474172,0.3139951770878618,0.9046873081111536
12095,Bacillus anthracis,44,27,71,31.617904098250207,39.38209590174979,8.742079914710896,0.003109496398136538,1.3916165936639373
12096,National Academy of Sciences (U.S.),8,7,15,6.679838893996522,8.320161106003477,0.47037843447303795,0.49281312250583165,1.197633674547146
12097,alpha-Chlorohydrin,1,11,12,5.343871115197218,6.656128884802782,6.365864792505138,0.011633638369169749,0.18713026164799157
12098,Esophagus,197,391,588,261.8496846446637,326.1503153553363,28.954975721352156,7.408027992645439e-08,0.752340031523558
12099,Proto-Oncogene Proteins c-ets,18,10,28,12.469032602126841,15.530967397873159,4.423122422905232,0.03545510057353968,1.4435763041416494
12100,Lagomorpha,14,4,18,8.015806672795827,9.984193327204173,8.054220593594945,0.004539776915147172,1.7465491087145881
12101,CD8 Antigens,30,19,49,21.820807053721975,27.179192946278025,5.527256520369128,0.01872243971818404,1.3748345753729994
12102,Obidoxime Chloride,0,2,2,0.890645185866203,1.109354814133797,1.6056994110791034,0.20509738754846735,0.0
12103,"Activation, Metabolic",14,14,28,12.469032602126841,15.530967397873159,0.3388899172081554,0.5604706846084525,1.1227815698879495
12104,Isoaspartic Acid,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
12105,Brassica rapa,30,43,73,32.50854928411641,40.49145071588359,0.34898536083479803,0.5546880553688871,0.9228341670311914
12106,Cough,200,200,400,178.1290371732406,221.8709628267594,4.841284531545077,0.02778619021723034,1.1227815698879495
12107,"Cyclic Nucleotide Phosphodiesterases, Type 4",18,19,37,16.476935938524754,20.523064061475246,0.25381624289647203,0.6144006702054174,1.0924361220531402
12108,Bromine,11,32,43,19.148871496123366,23.851128503876634,6.25188926477639,0.012406091665956388,0.5744463845938347
12109,Urinary Tract Physiological Phenomena,0,2,2,0.890645185866203,1.109354814133797,1.6056994110791034,0.20509738754846735,0.0
12110,Squalene Monooxygenase,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
12111,Chondroma,5,13,18,8.015806672795827,9.984193327204173,2.0455932628100952,0.15264746613724275,0.6237675388266386
12112,Iodates,1,5,6,2.671935557598609,3.328064442401391,1.8861342963774483,0.16963857976490915,0.37426052329598314
12113,"Nursing Service, Hospital",4,14,18,8.015806672795827,9.984193327204173,3.627086251231474,0.05684625805749992,0.49901403106131087
12114,"Poliovirus Vaccine, Oral",29,21,50,22.266129646655074,27.733870353344926,3.6715064138894693,0.05535013662560012,1.3024266210700213
12115,Goals,437,466,903,402.12630141859063,500.87369858140937,5.452467215958535,0.019540711424144926,1.0867232470454793
12116,Prokaryotic Cells,20,11,31,13.805000380926147,17.194999619073855,5.01193775098856,0.02517311506418902,1.4487504127586446
12117,Hydrogenase,18,20,38,16.922258531457857,21.077741468542143,0.12374577640031491,0.7250068747336118,1.0636878030517416
12118,"Hydrocarbons, Fluorinated",17,49,66,29.391291133584698,36.6087088664153,9.418331672662099,0.002148268828772129,0.578402626911974
12119,Coprinus,2,4,6,2.671935557598609,3.328064442401391,0.3046413079560705,0.5809872619892082,0.7485210465919663
12120,Cdc20 Proteins,0,4,4,1.781290371732406,2.218709628267594,3.211398822158207,0.07312694045586916,0.0
12121,Pedestrians,37,58,95,42.30564632864464,52.69435367135536,1.1996036609290273,0.27340090808852696,0.8745877491758764
12122,"Antibiotics, Antineoplastic",162,231,393,175.01177902270888,217.98822097729112,1.7440767877219099,0.18662309874480665,0.9256519812816684
12123,"Psychology, Sports",4,8,12,5.343871115197218,6.656128884802782,0.609282615912141,0.43505804583673324,0.7485210465919663
12124,Closteroviridae,1,2,3,1.3359677787993045,1.6640322212006955,0.15232065397803524,0.6963274499544883,0.7485210465919663
12125,Striatonigral Degeneration,2,1,3,1.3359677787993045,1.6640322212006955,0.5950340882143826,0.44047904378818437,1.4970420931839326
12126,Rickettsia prowazekii,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
12127,Thymopoietins,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
12128,Parasite Encystment,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
12129,Whales,31,30,61,27.164678168919192,33.83532183108081,0.9762444641022219,0.3231277495950067,1.1411878251320142
12130,"Budesonide, Formoterol Fumarate Drug Combination",10,3,13,5.78919370813032,7.21080629186968,5.521689332880451,0.018782112548825062,1.7273562613660762
12131,Retinoic Acid 4-Hydroxylase,3,4,7,3.1172581505317103,3.8827418494682897,0.00795193523084544,0.9289439267891204,0.9623842027610995
12132,Compressive Strength,49,119,168,74.81419561276105,93.18580438723895,16.058046302068604,6.143003289228301e-05,0.6549559157679706
12133,Syringes,46,91,137,61.00919523183491,75.99080476816509,6.657007411232337,0.009876664241750868,0.7539847038663602
12134,Alcohol Deterrents,27,22,49,21.820807053721975,27.179192946278025,2.21622013015864,0.1365670539312602,1.2373511178356993
12135,N-Acetylgalactosaminyltransferases,18,5,23,10.242419637461335,12.757580362538665,10.592769561994785,0.0011353077906159814,1.7573972398246167
12136,Mercury,180,622,802,357.1487195323474,444.8512804676526,158.41141048217338,2.5162079231778095e-36,0.5039917271317479
12137,Autografts,143,198,341,151.8550041901876,189.1449958098124,0.9309105608502724,0.33462642814494103,0.941687768293119
12138,Child Advocacy,16,42,58,25.828710390119888,32.17128960988011,6.742949040593093,0.009411891352655227,0.6194656937312825
12139,"Diet, Reducing",154,152,306,136.26871343752907,169.73128656247093,4.159526208205954,0.04140098330690536,1.130120011521204
12140,Sulfamonomethoxine,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
12141,p-Chloroamphetamine,0,2,2,0.890645185866203,1.109354814133797,1.6056994110791034,0.20509738754846735,0.0
12142,Airway Management,95,164,259,115.33855156967329,143.66144843032671,6.465841763201816,0.010996753988492956,0.8236621555162564
12143,Fluorescein-5-isothiocyanate,16,36,52,23.15677483252128,28.84322516747872,3.987641964651715,0.045835166991632426,0.6909425045464305
12144,"Antigens, Helminth",63,56,119,52.993388559039076,66.00661144096092,3.406527549097291,0.06493896283685219,1.1888275445872407
12145,"Rats, Inbred WF",1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
12146,Dental Soldering,0,3,3,1.3359677787993045,1.6640322212006955,2.408549116618655,0.12067416358653409,0.0
12147,"Receptors, OX40",4,2,6,2.671935557598609,3.328064442401391,1.1900681764287653,0.27531580472641726,1.4970420931839326
12148,Blood Specimen Collection,89,119,208,92.62709933008512,115.37290066991488,0.2560591841850375,0.6128405676115609,0.9608419203848798
12149,Prolactin,72,141,213,94.85371229475062,118.14628770524938,9.927015551314968,0.0016287040062694796,0.7590635965439658
12150,"Shock, Surgical",1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
12151,Respiratory Mucosa,120,65,185,82.38467969262378,102.61532030737622,30.962968749608393,2.6299881624680078e-08,1.4565814960708534
12152,"Pregnancy Reduction, Multifetal",6,10,16,7.125161486929624,8.874838513070376,0.32032772411797084,0.5714107613122182,0.8420861774159621
12153,Gastrointestinal Diseases,285,398,683,304.1553309733083,378.8446690266917,2.1749206216464745,0.14027675372519832,0.9370212223076592
12154,Bufotenin,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
12155,"Amino Acids, Diamino",10,14,24,10.687742230394436,13.312257769605564,0.0797856776392514,0.7775880640620647,0.935651308239958
12156,Cochlear Microphonic Potentials,5,4,9,4.007903336397914,4.992096663602086,0.44274153144781125,0.5058021943938347,1.2475350776532772
12157,Medication Therapy Management,66,116,182,81.04871191382448,100.95128808617552,5.037465245077056,0.024804759256517733,0.8143250946440074
12158,Pectobacterium carotovorum,1,4,5,2.2266129646655077,2.7733870353344923,1.2182316856817457,0.2697079637581902,0.4491126279551798
12159,Atriplex,3,2,5,2.2266129646655077,2.7733870353344923,0.48429341602825937,0.48648398485165445,1.3473378838655394
12160,Papillomavirus Vaccines,296,238,534,237.8022646262762,296.1977353737238,25.677675608965412,4.0346750069310746e-07,1.2447316280405734
12161,Calcium-Calmodulin-Dependent Protein Kinases,3,2,5,2.2266129646655077,2.7733870353344923,0.48429341602825937,0.48648398485165445,1.3473378838655394
12162,omega-Conotoxins,4,8,12,5.343871115197218,6.656128884802782,0.609282615912141,0.43505804583673324,0.7485210465919663
12163,Life Expectancy,359,290,649,289.01436281358286,359.98563718641714,30.553286985106237,3.248210816396336e-08,1.2421527999684865
12164,Chi-Square Distribution,1194,1184,2378,1058.9771259949155,1319.0228740050845,31.03756482187017,2.530825589750957e-08,1.1275031071877306
12165,"Angioplasty, Balloon",92,206,298,132.70613269406425,165.29386730593575,22.510659460871228,2.089807209050896e-06,0.6932611035549755
12166,"Anesthetics, Intravenous",112,167,279,124.24500342833532,154.7549965716647,2.1756970005069327,0.140205981800214,0.9014447012720456
12167,"Receptor, Adenosine A2B",7,3,10,4.4532259293310155,5.5467740706689845,2.625824119887501,0.10513790410152267,1.5718941978431293
12168,NF-E2-Related Factor 1,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
12169,Retropharyngeal Abscess,6,11,17,7.570484079862726,9.429515920137275,0.5873580824834186,0.4434425540728094,0.7925516963914938
12170,Endocrinology,87,104,191,85.05661525022239,105.94338474977761,0.08005141402916627,0.7772277482038834,1.0228481317303832
12171,"Leishmaniasis, Diffuse Cutaneous",0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
12172,Keratin-18,14,27,41,18.25822631025716,22.74177368974284,1.790434408156326,0.18087324358612678,0.7667776574844534
12173,Antelopes,17,23,40,17.812903717324062,22.187096282675938,0.06688104064144187,0.7959333194401506,0.9543643344047571
12174,"Amyloid Neuropathies, Familial",28,28,56,24.938065204253682,31.061934795746318,0.6777798344163108,0.4103522800302696,1.1227815698879495
12175,Euglena,2,2,4,1.781290371732406,2.218709628267594,0.048412845315450724,0.8258484198571171,1.1227815698879495
12176,Legionella longbeachae,3,1,4,1.781290371732406,2.218709628267594,1.5032294908806607,0.22017511989519356,1.6841723548319243
12177,"Receptors, CXCR4",104,64,168,74.81419561276105,93.18580438723895,20.5266863911079,5.880565197119858e-06,1.3901105150993662
12178,"Euthanasia, Active, Voluntary",6,21,27,12.02371000919374,14.97628999080626,5.440629376847209,0.0196735792458521,0.49901403106131087
12179,Cheyne-Stokes Respiration,6,11,17,7.570484079862726,9.429515920137275,0.5873580824834186,0.4434425540728094,0.7925516963914938
12180,"Contraceptive Agents, Female",121,106,227,101.08822859581404,125.91177140418596,7.070965730842908,0.00783430172784978,1.1969741846382547
12181,Malaria Vaccines,79,39,118,52.54806596610598,65.45193403389402,24.00588099548342,9.60418976424825e-07,1.5033854918838645
12182,Epithelial-Mesenchymal Transition,293,152,445,198.16855385523016,246.83144614476984,81.81435861439769,1.4948855921896206e-19,1.4785393257400863
12183,Placental Hormones,1,2,3,1.3359677787993045,1.6640322212006955,0.15232065397803524,0.6963274499544883,0.7485210465919663
12184,"Depression, Postpartum",166,238,404,179.910327544973,224.089672455027,1.939001485759997,0.16377699223812267,0.9226818841653446
12185,Cannabinoids,89,149,238,105.98677711807815,132.01322288192185,4.908285474153287,0.02672815935588282,0.8397273926052732
12186,Skin Lightening Preparations,7,22,29,12.914355195059944,16.085644804940056,4.883167287246968,0.02711981166043316,0.5420324820148722
12187,Lipid Accumulation Product,2,4,6,2.671935557598609,3.328064442401391,0.3046413079560705,0.5809872619892082,0.7485210465919663
12188,Biotransformation,167,329,496,220.88000609481836,275.1199939051817,23.695091497009397,1.1287004504898684e-06,0.7560666216584175
12189,"Receptors, Aryl Hydrocarbon",59,38,97,43.19629151451085,53.80370848548915,10.423920251123889,0.001243935623084799,1.365857992234825
12190,Acridine Orange,4,5,9,4.007903336397914,4.992096663602086,2.8097211464083825e-05,0.9957706888456469,0.9980280621226217
12191,"Receptor, Galanin, Type 3",1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
12192,Pyruvate Synthase,2,1,3,1.3359677787993045,1.6640322212006955,0.5950340882143826,0.44047904378818437,1.4970420931839326
12193,Energy Intake,1080,906,1986,884.4106695651395,1101.5893304348604,77.98226945159723,1.0396963055259345e-18,1.221152160603208
12194,Diazoxide,12,7,19,8.461129265728928,10.538870734271072,2.668459352587763,0.10235506217091332,1.4182504040689887
12195,HIV Protease,35,20,55,24.492742611320583,30.507257388679417,8.12644960802358,0.004362408995910819,1.4289947253119357
12196,Pteris,2,13,15,6.679838893996522,8.320161106003477,5.910923519685856,0.015047281351416008,0.2994084186367865
12197,Cyclic AMP-Dependent Protein Kinase Type II,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
12198,Drug Repositioning,68,62,130,57.8919370813032,72.1080629186968,3.181832510906105,0.07446117848856898,1.174602257728932
12199,Sensitivity and Specificity,6305,9733,16038,7142.083745461082,8895.916254538917,176.87742322122352,2.3293666470915108e-40,0.8827955852529645
12200,Liquid Phase Microextraction,22,139,161,71.69693746222934,89.30306253777066,62.10379950547337,3.258221561365481e-15,0.30684713711223466
12201,Cyperus,5,9,14,6.234516301063421,7.765483698936579,0.4407074745072256,0.5067811850817099,0.8019868356342497
12202,Refusal to Treat,26,46,72,32.06322669118331,39.93677330881669,2.067092491808322,0.15050821578659482,0.8108978004746302
12203,Bhutan,15,14,29,12.914355195059944,16.085644804940056,0.6072499563906693,0.43582513300409864,1.1614981757461547
12204,Diosmin,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
12205,Denitrification,67,247,314,139.83129418099386,174.16870581900614,68.38977904368316,1.3417119488272888e-16,0.47914882281842436
12206,Carboxylic Ester Hydrolases,35,72,107,47.64951744384186,59.35048255615814,6.054090838715066,0.013874116863030621,0.7345299989921165
12207,Discoidin Domain Receptors,5,1,6,2.671935557598609,3.328064442401391,3.656988033322838,0.055834483354123866,1.871302616479916
12208,Salvia,9,17,26,11.57838741626064,14.42161258373936,1.0351607393376256,0.30894963295219025,0.7773103176147342
12209,Prostaglandins E,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
12210,Paracentesis,22,48,70,31.172581505317105,38.827418494682895,4.865975445923745,0.02739130962295949,0.7057484153581397
12211,Substance P,36,43,79,35.18048484171502,43.81951515828498,0.03441689483792663,0.8528228341328281,1.023294595340916
